"","County","State","Pop2019","NumAbortions","PercentFemale","MedianIncome","PopFemale","abortionRate","abortPer1000","highlyRestrictive","PctDem","White","Hispanic","Black","Native","Asian","Pacific","Lon","Lat","distClinic","distMiles"
"78","Belmont County","Ohio",67006,11,0.489,50166,32765.934,0.000335714525946369,0.335714525946369,1,0.28,93,0.9,4.1,0.2,0.4,0,-80.9885,40.0158,12,67.4921844506326
"79","Ben Hill County","Georgia",16700,18,0.526,35931,8784.2,0.00204913367181986,2.04913367181986,1,0.36,56.5,6,36.2,0,0.2,0,-83.2205,31.7598,219,53.623071340531
"80","Benton County","Indiana",8748,4,0.504,55016,4408.992,0.000907236846880194,0.907236846880194,1,0.25,92.8,5.1,0.9,0,0.2,0,-87.3109,40.6063,490,44.3523450683712
"81","Benton County","Oregon",93053,111,0.498,69148,46340.394,0.00239531843428004,2.39531843428004,0,0.68,81.3,7.1,1,0.5,6.6,0.3,-123.4293,44.4918,214,57.2035925062979
"82","Benton County","Washington",204390,346,0.499,72847,101990.61,0.0033924691694657,3.3924691694657,0,0.38,71.6,20.8,1.4,0.6,2.5,0.1,-119.5112,46.2398,28,60.923383907266
"83","Benzie County","Michigan",17766,9,0.504,56934,8954.064,0.00100513018446149,1.00513018446149,1,0.45,93.9,2.4,0.3,1.4,0.4,0,-86.0155,44.6387,148,58.5153186347934
"84","Berkeley County","South Carolina",227907,563,0.503,68690,114637.221,0.00491114487152476,4.91114487152476,1,0.43,64,6.3,23.9,0.4,2.3,0.1,-79.9522,33.1973,57,37.5800934160369
"85","Berks County","Pennsylvania",421164,753,0.508,67418,213951.312,0.00351949232262712,3.51949232262712,1,0.45,73.2,19.6,4.1,0.1,1.4,0,-75.926,40.4163,60,34.5
"86","Berrien County","Georgia",19397,7,0.509,42058,9873.073,0.00070899911304211,0.70899911304211,1,0.16,82.3,4.9,10.8,0.2,1,0,-83.2296,31.276,219,53.623071340531
"87","Berrien County","Michigan",153401,181,0.511,50659,78387.911,0.0023090295134922,2.3090295134922,1,0.45,75.1,5.2,14.6,0.3,1.9,0,-86.4123,41.9547,191,67.7322756578888
